angle_rad, radius_px
3.568039312622001358e+00,4.932705206193301706e+02
3.571107274197772519e+00,4.939673903171432130e+02
3.574175235773544124e+00,4.946642600149563123e+02
3.577243197349315285e+00,4.953611297127693547e+02
3.580311158925086445e+00,4.954474884705993531e+02
3.583379120500857606e+00,4.949006122357841946e+02
3.586447082076629211e+00,4.952928510464954002e+02
3.589515043652400372e+00,4.953294872701736153e+02
3.592583005228171533e+00,4.948057879183374439e+02
3.595650966803942694e+00,4.942820885665013293e+02
3.598718928379714299e+00,4.937583892146651579e+02
3.601786889955485460e+00,4.928711511868618231e+02
3.604854851531256621e+00,4.898412653993689787e+02
3.607922813107028226e+00,4.890774694429674128e+02
3.610990774682799387e+00,4.857092238420809736e+02
3.614058736258570548e+00,4.822258941628393245e+02
3.617126697834341709e+00,4.787425644835976186e+02
3.620194659410113314e+00,4.757492020071078400e+02
3.623262620985884475e+00,4.732630617126804395e+02
3.626330582561655635e+00,4.686360932487576179e+02
3.629398544137426796e+00,4.666221831436999992e+02
3.632466505713198401e+00,4.615144159220770348e+02
3.635534467288969562e+00,4.582084128751715753e+02
3.638602428864740723e+00,4.526911021772231152e+02
3.641670390440512328e+00,4.490683369981982764e+02
3.644738352016283489e+00,4.447807475497816085e+02
3.647806313592054650e+00,4.408133789431846594e+02
3.650874275167825811e+00,4.350636635460953698e+02
3.653942236743597416e+00,4.328405175333062402e+02
3.657010198319368577e+00,4.313922676648315360e+02
3.660078159895139738e+00,4.295984895083691413e+02
3.663146121470910899e+00,4.292132373015248277e+02
3.666214083046682504e+00,4.288649640545660304e+02
3.669282044622453665e+00,4.285166908076073469e+02
3.672350006198224825e+00,4.281684175606486065e+02
3.675417967773996430e+00,4.278201443136898092e+02
3.678485929349767591e+00,4.282123879436944662e+02
3.681553890925538752e+00,4.279754269307274512e+02
3.684621852501309913e+00,4.282834702757427294e+02
3.687689814077081518e+00,4.283941978603986627e+02
3.690757775652852679e+00,4.290970041720981953e+02
3.693825737228623840e+00,4.288304578409369014e+02
3.696893698804395001e+00,4.296523381919159306e+02
3.699961660380166606e+00,4.304742185428950734e+02
3.703029621955937767e+00,4.312960988938741025e+02
3.706097583531708928e+00,4.333138006581530135e+02
3.709165545107480533e+00,4.358124198476131141e+02
3.712233506683251694e+00,4.386194998815853410e+02
3.715301468259022855e+00,4.449062942091925947e+02
3.718369429834794015e+00,4.486706639843029620e+02
3.721437391410565620e+00,4.545317614102046946e+02
3.724505352986336781e+00,4.577740220809739640e+02
3.727573314562107942e+00,4.645949664397736001e+02
3.730641276137879103e+00,4.682669968350085128e+02
3.733709237713650708e+00,4.719195175514634570e+02
3.736777199289421869e+00,4.747167427180864365e+02
3.739845160865193030e+00,4.769173632637413220e+02
3.742913122440964635e+00,4.803442961605842356e+02
3.745981084016735796e+00,4.837915240122481464e+02
3.749049045592506957e+00,4.860378543182000044e+02
3.752117007168278118e+00,4.884884904835237762e+02
3.755184968744049723e+00,4.929947097828517713e+02
3.758252930319820884e+00,4.953177839046509803e+02
3.761320891895592045e+00,4.953800634299338981e+02
3.764388853471363650e+00,4.958465267550474209e+02
3.767456815047134810e+00,4.956022145677379172e+02
3.770524776622905971e+00,4.953579023804284134e+02
3.773592738198677132e+00,4.958338861022724586e+02
3.776660699774448737e+00,4.956120360208259399e+02
3.779728661350219898e+00,4.953901859393794780e+02
3.782796622925991059e+00,4.951683358579330161e+02
3.785864584501762220e+00,4.949464857764865542e+02
3.788932546077533825e+00,4.947246356950400354e+02
3.792000507653304986e+00,4.937966254561973756e+02
3.795068469229076147e+00,4.931698542679797583e+02
3.798136430804847752e+00,4.905080844881148892e+02
3.801204392380618913e+00,4.878463147082503610e+02
3.804272353956390074e+00,4.861488427798778389e+02
3.807340315532161235e+00,4.824722226560031686e+02
3.810408277107932840e+00,4.802215074360092899e+02
3.813476238683704000e+00,4.756417826295834175e+02
3.816544200259475161e+00,4.730596463169234767e+02
3.819612161835246322e+00,4.697186193944586421e+02
3.822680123411017927e+00,4.658192239327566426e+02
3.825748084986789088e+00,4.624152616020241453e+02
3.828816046562560249e+00,4.572692884970766158e+02
3.831884008138331854e+00,4.522742173611476915e+02
3.834951969714103015e+00,4.477091803768352634e+02
3.838019931289874176e+00,4.433796688935235011e+02
3.841087892865645337e+00,4.383932552697191909e+02
3.844155854441416942e+00,4.362131092017974083e+02
3.847223816017188103e+00,4.341149125059658900e+02
3.850291777592959264e+00,4.320167158101343716e+02
3.853359739168730425e+00,4.303665916168614558e+02
3.856427700744502030e+00,4.300498777557643280e+02
3.859495662320273190e+00,4.287638463540713474e+02
3.862563623896044351e+00,4.286851914341771703e+02
3.865631585471815956e+00,4.286065365142829364e+02
3.868699547047587117e+00,4.285278815943887025e+02
3.871767508623358278e+00,4.284492266744944686e+02
3.874835470199129439e+00,4.283705717546002347e+02
3.877903431774901044e+00,4.290106462886527652e+02
3.880971393350672205e+00,4.289494198062470787e+02
3.884039354926443366e+00,4.289897810535704821e+02
3.887107316502214527e+00,4.295422806372019977e+02
3.890175278077986132e+00,4.300675754019227952e+02
3.893243239653757293e+00,4.313036248406089044e+02
3.896311201229528454e+00,4.325396742792950704e+02
3.899379162805300059e+00,4.351673709232937881e+02
3.902447124381071220e+00,4.378155408856720783e+02
3.905515085956842380e+00,4.418700719567868873e+02
3.908583047532613541e+00,4.473413872611005786e+02
3.911651009108385146e+00,4.528492331926933048e+02
3.914718970684156307e+00,4.583941673728333512e+02
3.917786932259927468e+00,4.611753295319666108e+02
3.920854893835698629e+00,4.667876189643637304e+02
3.923922855411470234e+00,4.710285166299222510e+02
3.926990816987241395e+00,4.754361262078436425e+02
3.930058778563012556e+00,4.771405588379657843e+02
3.933126740138784161e+00,4.801818486172232383e+02
3.936194701714555322e+00,4.840009051782361098e+02
3.939262663290326483e+00,4.867273538880606338e+02
3.942330624866097644e+00,4.898148522034598500e+02
3.945398586441869249e+00,4.905482308009543999e+02
3.948466548017640410e+00,4.926442673076576853e+02
3.951534509593411570e+00,4.944045546458971785e+02
3.954602471169182731e+00,4.944518856410319927e+02
3.957670432744954336e+00,4.944992166361667500e+02
3.960738394320725497e+00,4.945465476313015643e+02
3.963806355896496658e+00,4.945938786264363785e+02
3.966874317472268263e+00,4.939397639902054493e+02
3.969942279048039424e+00,4.940066616207560060e+02
3.973010240623810585e+00,4.940735592513066194e+02
3.976078202199581746e+00,4.945014669347649487e+02
3.979146163775353351e+00,4.949271967259354028e+02
3.982214125351124512e+00,4.937924894593256226e+02
3.985282086926895673e+00,4.924468155250626182e+02
3.988350048502666834e+00,4.911011415907996707e+02
3.991418010078438439e+00,4.884354810224920698e+02
3.994485971654209600e+00,4.871235221945140097e+02
3.997553933229980760e+00,4.844996781574067199e+02
4.000621894805751921e+00,4.805730463501178633e+02
4.003689856381523526e+00,4.779909479383095459e+02
4.006757817957295131e+00,4.754244068835223516e+02
4.009825779533065848e+00,4.702563321322502361e+02
4.012893741108837453e+00,4.677330896935809506e+02
4.015961702684608170e+00,4.626205768994263394e+02
4.019029664260379775e+00,4.588384126403166761e+02
4.022097625836151380e+00,4.527788899430456127e+02
4.025165587411922097e+00,4.487575522341223291e+02
4.028233548987693702e+00,4.450516776889973016e+02
4.031301510563465307e+00,4.401217608157734844e+02
4.034369472139236024e+00,4.364240648268603877e+02
4.037437433715007629e+00,4.340789585889633031e+02
4.040505395290779234e+00,4.330302906659162545e+02
4.043573356866549950e+00,4.319816227428694333e+02
4.046641318442321555e+00,4.309329548198223847e+02
4.049709280018092272e+00,4.298842868967756203e+02
4.052777241593863877e+00,4.297676126797273355e+02
4.055845203169635482e+00,4.292242877417132263e+02
4.058913164745406199e+00,4.294078476631560193e+02
4.061981126321177804e+00,4.295914075845988691e+02
4.065049087896949409e+00,4.297749675060417758e+02
4.068117049472720126e+00,4.299585274274845688e+02
4.071185011048491731e+00,4.301420873489274186e+02
4.074252972624263336e+00,4.303256472703702684e+02
4.077320934200034053e+00,4.312369995488285213e+02
4.080388895775805658e+00,4.314429500687859900e+02
4.083456857351576375e+00,4.316489005887434587e+02
4.086524818927347980e+00,4.321609043996570563e+02
4.089592780503119585e+00,4.350931251325217772e+02
4.092660742078890301e+00,4.381079938228235164e+02
4.095728703654661906e+00,4.412934921970161213e+02
4.098796665230433511e+00,4.469120647966706770e+02
4.101864626806204228e+00,4.531172545250391863e+02
4.104932588381975833e+00,4.564756176187935921e+02
4.108000549957747438e+00,4.627326563499901226e+02
4.111068511533518155e+00,4.660182361441212606e+02
4.114136473109289760e+00,4.695788745511082425e+02
4.117204434685060477e+00,4.742534602218112809e+02
4.120272396260832082e+00,4.778616423595084939e+02
4.123340357836603687e+00,4.810647135775396919e+02
4.126408319412374404e+00,4.832754198927641482e+02
4.129476280988146009e+00,4.871900902185527116e+02
4.132544242563917614e+00,4.911047605443413318e+02
4.135612204139688330e+00,4.932388586410183393e+02
4.138680165715459935e+00,4.939668996441685636e+02
4.141748127291231540e+00,4.950192834076049735e+02
4.144816088867002257e+00,4.946291231985871377e+02
4.147884050442773862e+00,4.949688150072829558e+02
4.150952012018544579e+00,4.948596948186054192e+02
4.154019973594316184e+00,4.949355009999831623e+02
4.157087935170087789e+00,4.952868896854450895e+02
4.160155896745858506e+00,4.949190579912275894e+02
4.163223858321630111e+00,4.946231758853567158e+02
4.166291819897401716e+00,4.948687742500450781e+02
4.169359781473172433e+00,4.945674626134016307e+02
4.172427743048944038e+00,4.942104236302385516e+02
4.175495704624715643e+00,4.933083628135726713e+02
4.178563666200486360e+00,4.924063019969071320e+02
4.181631627776257965e+00,4.903563658572405757e+02
4.184699589352028681e+00,4.883187747725791610e+02
4.187767550927800286e+00,4.849045843290576272e+02
4.190835512503571891e+00,4.821001917887075479e+02
4.193903474079342608e+00,4.793722197911902185e+02
4.196971435655114213e+00,4.767078683693998755e+02
4.200039397230885818e+00,4.716458229827738933e+02
4.203107358806656535e+00,4.689869438809840290e+02
4.206175320382428140e+00,4.639452837301193426e+02
4.209243281958199745e+00,4.590351711650985749e+02
4.212311243533970462e+00,4.567476835368178740e+02
4.215379205109742067e+00,4.521603576086457679e+02
4.218447166685512784e+00,4.475730316804749691e+02
4.221515128261284389e+00,4.429857057523028629e+02
4.224583089837055994e+00,4.391106355313462473e+02
4.227651051412826710e+00,4.364909957273982286e+02
4.230719012988598315e+00,4.343086513515552838e+02
4.233786974564369920e+00,4.324899588700405957e+02
4.236854936140140637e+00,4.308732225710958801e+02
4.239922897715912242e+00,4.300023455568843929e+02
4.242990859291683847e+00,4.299848387671033265e+02
4.246058820867454564e+00,4.297847111388238659e+02
4.249126782443226169e+00,4.301115109064752460e+02
4.252194744018996886e+00,4.298083365909312761e+02
4.255262705594768491e+00,4.300497794670273493e+02
4.258330667170540096e+00,4.299612584954612089e+02
4.261398628746310813e+00,4.304175983613503149e+02
4.264466590322082418e+00,4.303486372168425760e+02
4.267534551897854023e+00,4.305936008428340642e+02
4.270602513473624740e+00,4.318178587255269463e+02
4.273670475049396345e+00,4.322972076619887503e+02
4.276738436625167950e+00,4.327765565984505542e+02
4.279806398200938666e+00,4.348839890036704219e+02
4.282874359776710271e+00,4.389318778378273578e+02
4.285942321352480988e+00,4.404312182465436649e+02
4.289010282928252593e+00,4.468446491140402372e+02
4.292078244504024198e+00,4.511852952046148744e+02
4.295146206079794915e+00,4.554464810100894852e+02
4.298214167655566520e+00,4.591970086690244557e+02
4.301282129231338125e+00,4.645073204315445992e+02
4.304350090807108842e+00,4.664783994677802639e+02
4.307418052382880447e+00,4.703962869660493311e+02
4.310486013958652052e+00,4.743141744643183983e+02
4.313553975534422769e+00,4.782320619625863856e+02
4.316621937110194374e+00,4.821499494608554528e+02
4.319689898685965090e+00,4.860678369591233832e+02
4.322757860261736695e+00,4.889133794740311600e+02
4.325825821837508300e+00,4.909472490835307781e+02
4.328893783413279017e+00,4.940213390782084844e+02
4.331961744989050622e+00,4.946696652331899031e+02
4.335029706564822227e+00,4.947008662885261856e+02
4.338097668140592944e+00,4.951766657599716268e+02
4.341165629716364549e+00,4.945834893767827793e+02
4.344233591292136154e+00,4.950010151232194744e+02
4.347301552867906871e+00,4.944867440230595435e+02
4.350369514443678476e+00,4.940337356794901780e+02
4.353437476019450081e+00,4.944052673150660553e+02
4.356505437595220798e+00,4.938571797330217805e+02
4.359573399170992403e+00,4.943458773007630498e+02
4.362641360746763119e+00,4.937992131688372979e+02
4.365709322322534724e+00,4.932525490369114323e+02
4.368777283898306329e+00,4.927058849049855667e+02
4.371845245474077046e+00,4.921592207730598147e+02
4.374913207049848651e+00,4.894990367004867835e+02
4.377981168625620256e+00,4.877571850677608722e+02
4.381049130201390973e+00,4.840770699004791027e+02
4.384117091777162578e+00,4.801134860383011187e+02
4.387185053352934183e+00,4.761499021761231916e+02
4.390253014928704900e+00,4.737211853011396556e+02
4.393320976504476505e+00,4.690393156879150638e+02
4.396388938080247222e+00,4.661545630791159169e+02
4.399456899656018827e+00,4.615459032276249900e+02
4.402524861231790432e+00,4.581362413856934381e+02
4.405592822807561149e+00,4.532764185388051033e+02
4.408660784383332754e+00,4.485690261144873148e+02
4.411728745959104359e+00,4.450648421355868436e+02
4.414796707534875075e+00,4.402535813597654624e+02
4.417864669110646680e+00,4.388985630384623846e+02
4.420932630686418285e+00,4.359558196933334102e+02
4.424000592262189002e+00,4.330130763482052885e+02
4.427068553837960607e+00,4.313323648539163173e+02
4.430136515413731324e+00,4.299053963883106917e+02
4.433204476989502929e+00,4.301091467485965154e+02
4.436272438565274534e+00,4.301911528551252104e+02
4.439340400141045251e+00,4.298195512571676886e+02
4.442408361716816856e+00,4.298954009784542905e+02
4.445476323292588461e+00,4.301258786747715135e+02
4.448544284868359178e+00,4.297712842080068754e+02
4.451612246444130783e+00,4.304475304183563935e+02
4.454680208019902388e+00,4.304823288651892881e+02
4.457748169595673104e+00,4.307854599303313989e+02
4.460816131171444709e+00,4.312139455667849575e+02
4.463884092747215426e+00,4.311761241935607245e+02
4.466952054322987031e+00,4.319696359089306270e+02
4.470020015898758636e+00,4.337110734838977919e+02
4.473087977474529353e+00,4.391890129111287138e+02
4.476155939050300958e+00,4.426721748847714935e+02
4.479223900626072563e+00,4.462462102266758848e+02
4.482291862201843280e+00,4.521460929784585687e+02
4.485359823777614885e+00,4.580459757302429011e+02
4.488427785353386490e+00,4.602558440397654067e+02
4.491495746929157207e+00,4.659609075503768736e+02
4.494563708504928812e+00,4.687565368019361358e+02
4.497631670080699529e+00,4.738783934309272468e+02
4.500699631656471134e+00,4.763574420042225483e+02
4.503767593232242739e+00,4.791355198134264697e+02
4.506835554808013455e+00,4.834773921250576336e+02
4.509903516383785060e+00,4.853001021187925517e+02
4.512971477959556665e+00,4.871347342861841412e+02
4.516039439535327382e+00,4.898319150991737843e+02
4.519107401111098987e+00,4.925447790201853877e+02
4.522175362686870592e+00,4.938004445358969861e+02
4.525243324262641309e+00,4.945288818380137741e+02
4.528311285838412914e+00,4.947765546565611885e+02
4.531379247414183631e+00,4.949848796503321751e+02
4.534447208989955236e+00,4.947118554593989188e+02
4.537515170565726841e+00,4.944388312684657194e+02
4.540583132141497558e+00,4.946910886371435367e+02
4.543651093717269163e+00,4.949312100475759735e+02
4.546719055293040768e+00,4.946838179777735149e+02
4.549787016868811484e+00,4.944364259079711701e+02
4.552854978444583089e+00,4.941890338381687684e+02
4.555922940020354694e+00,4.939416417683663099e+02
4.558990901596125411e+00,4.936942496985639650e+02
4.562058863171897016e+00,4.920510328087868857e+02
4.565126824747667733e+00,4.911789560514385471e+02
4.568194786323439338e+00,4.877459733164600948e+02
4.571262747899210943e+00,4.840576083360446660e+02
4.574330709474981660e+00,4.805735926517900225e+02
4.577398671050753265e+00,4.776332936620224245e+02
4.580466632626524870e+00,4.736728771009129559e+02
4.583534594202295587e+00,4.705579198700052075e+02
4.586602555778067192e+00,4.661663139704754144e+02
4.589670517353838797e+00,4.627933930345992053e+02
4.592738478929609514e+00,4.594476972407920243e+02
4.595806440505381119e+00,4.557738073641069718e+02
4.598874402081151835e+00,4.510146893155888961e+02
4.601942363656923440e+00,4.464228771989172628e+02
4.605010325232695045e+00,4.430241027157191525e+02
4.608078286808465762e+00,4.396740920475554049e+02
4.611146248384237367e+00,4.361996700647621310e+02
4.614214209960008972e+00,4.353084507541111634e+02
4.617282171535779689e+00,4.333575634877719267e+02
4.620350133111551294e+00,4.314066762214321216e+02
4.623418094687322899e+00,4.305972977445560446e+02
4.626486056263093616e+00,4.294786921541625020e+02
4.629554017838865221e+00,4.293706868590696217e+02
4.632621979414635938e+00,4.292626815639767983e+02
4.635689940990407543e+00,4.293453093614221530e+02
4.638757902566179148e+00,4.300600682583338994e+02
4.641825864141949864e+00,4.299644455836297539e+02
4.644893825717721469e+00,4.308751247558083719e+02
4.647961787293493074e+00,4.307887724373137530e+02
4.651029748869263791e+00,4.313429065160260052e+02
4.654097710445035396e+00,4.316271534736010267e+02
4.657165672020807001e+00,4.327575365450460367e+02
4.660233633596577718e+00,4.349007183152160678e+02
4.663301595172349323e+00,4.370622478557879731e+02
4.666369556748120040e+00,4.392395866887315492e+02
4.669437518323891645e+00,4.445172056606217552e+02
4.672505479899663250e+00,4.494188364304213792e+02
4.675573441475433967e+00,4.545583640221718724e+02
4.678641403051205572e+00,4.587634051446636363e+02
4.681709364626977177e+00,4.639672510736922391e+02
4.684777326202747894e+00,4.692059311024288490e+02
4.687845287778519499e+00,4.725273293759133253e+02
4.690913249354291104e+00,4.758718031554145682e+02
4.693981210930061820e+00,4.802232192668396351e+02
4.697049172505833425e+00,4.826348383588061779e+02
4.700117134081604142e+00,4.860529286788807894e+02
4.703185095657375747e+00,4.885059613295013037e+02
4.706253057233147352e+00,4.919715965594469367e+02
4.709321018808918069e+00,4.934710332598174887e+02
4.712388980384689674e+00,4.939125964524943129e+02
4.715456941960461279e+00,4.939368761529181597e+02
4.718524903536231996e+00,4.939611558533420634e+02
4.721592865112003601e+00,4.939854355537659671e+02
4.724660826687775206e+00,4.940097152541898140e+02
4.727728788263545923e+00,4.940339949546137177e+02
4.730796749839317528e+00,4.940582746550376214e+02
4.733864711415088244e+00,4.940825543554614683e+02
4.736932672990859849e+00,4.941068340558853720e+02
4.740000634566631454e+00,4.941311137563092757e+02
4.743068596142402171e+00,4.941553934567331225e+02
4.746136557718173776e+00,4.941796731571570263e+02
4.749204519293945381e+00,4.932283942105009373e+02
4.752272480869716098e+00,4.915995752433066173e+02
4.755340442445487703e+00,4.892512555499168911e+02
4.758408404021259308e+00,4.869236171315660613e+02
4.761476365597030025e+00,4.846126510499630058e+02
4.764544327172801630e+00,4.804160776506489583e+02
4.767612288748572347e+00,4.781456851801339667e+02
4.770680250324343952e+00,4.758915207635329807e+02
4.773748211900115557e+00,4.717661753533000706e+02
4.776816173475886274e+00,4.676684325489713956e+02
4.779884135051657879e+00,4.645357666134609644e+02
4.782952096627429484e+00,4.604876426667156011e+02
4.786020058203200200e+00,4.564652536398284042e+02
4.789088019778971805e+00,4.515370680541599882e+02
4.792155981354743410e+00,4.475678402437612249e+02
4.795223942930514127e+00,4.436235247885510944e+02
4.798291904506285732e+00,4.397038460965233071e+02
4.801359866082056449e+00,4.358137634205692734e+02
4.804427827657828054e+00,4.347012463954329178e+02
4.807495789233599659e+00,4.326749164019021237e+02
4.810563750809370376e+00,4.319743486890789654e+02
4.813631712385141981e+00,4.305019100232905203e+02
4.816699673960913586e+00,4.302336465096059896e+02
4.819767635536684303e+00,4.301819276251989095e+02
4.822835597112455908e+00,4.295143326481825738e+02
4.825903558688227513e+00,4.296700718636447505e+02
4.828971520263998229e+00,4.298258110791068134e+02
4.832039481839769834e+00,4.299815502945689900e+02
4.835107443415540551e+00,4.301372895100311098e+02
4.838175404991312156e+00,4.303736152021061230e+02
4.841243366567083761e+00,4.314725325496311257e+02
4.844311328142854478e+00,4.316471039129229439e+02
4.847379289718626083e+00,4.323832643855091078e+02
4.850447251294397688e+00,4.349210169876396890e+02
4.853515212870168405e+00,4.385905837113761550e+02
4.856583174445940010e+00,4.427703542442263824e+02
4.859651136021711615e+00,4.480808891234031535e+02
4.862719097597482332e+00,4.526185748581187340e+02
4.865787059173253937e+00,4.570112743348486219e+02
4.868855020749024654e+00,4.614909008502509096e+02
4.871922982324796259e+00,4.641715351622005983e+02
4.874990943900567864e+00,4.677478295789080676e+02
4.878058905476338580e+00,4.704645399826360972e+02
4.881126867052110185e+00,4.741591256754044821e+02
4.884194828627881790e+00,4.773004068303166036e+02
4.887262790203652507e+00,4.821857469014150865e+02
4.890330751779424112e+00,4.853750273769177852e+02
4.893398713355195717e+00,4.883460066071120309e+02
4.896466674930966434e+00,4.912229034974773754e+02
4.899534636506738039e+00,4.945291000890596820e+02
4.902602598082508756e+00,4.948209363491221779e+02
4.905670559658280361e+00,4.949533678675223882e+02
4.908738521234051966e+00,4.943938852925268179e+02
4.911806482809822683e+00,4.937768333905099780e+02
4.914874444385594288e+00,4.939901150438083164e+02
4.917942405961365893e+00,4.943031103804931945e+02
4.921010367537136609e+00,4.941740536320754700e+02
4.924078329112908214e+00,4.939215321836826433e+02
4.927146290688679819e+00,4.942492705774170645e+02
4.930214252264450536e+00,4.937689426864068309e+02
4.933282213840222141e+00,4.938955412809553422e+02
4.936350175415992858e+00,4.935249049031808681e+02
4.939418136991764463e+00,4.927649061454487196e+02
4.942486098567536068e+00,4.916387734699060843e+02
4.945554060143306785e+00,4.898745351388906215e+02
4.948622021719078390e+00,4.867290612102225396e+02
4.951689983294849995e+00,4.847282595789924358e+02
4.954757944870620712e+00,4.796992230554447474e+02
4.957825906446392317e+00,4.770654918414820145e+02
4.960893868022163922e+00,4.730011456517941610e+02
4.963961829597934639e+00,4.696991623318655797e+02
4.967029791173706244e+00,4.647292394631279535e+02
4.970097752749476960e+00,4.626856659713221802e+02
4.973165714325248565e+00,4.574166977166150900e+02
4.976233675901020170e+00,4.521477294619080567e+02
4.979301637476790887e+00,4.508486388904927935e+02
4.982369599052562492e+00,4.459133269893318925e+02
4.985437560628334097e+00,4.409780150881709915e+02
4.988505522204104814e+00,4.396118736004837615e+02
4.991573483779876419e+00,4.351479024023256557e+02
4.994641445355648024e+00,4.340859522941437945e+02
4.997709406931418741e+00,4.331391946988539416e+02
5.000777368507190346e+00,4.318260186109323513e+02
5.003845330082961063e+00,4.303078208842149479e+02
5.006913291658732668e+00,4.304293361162572182e+02
5.009981253234504273e+00,4.304998401382952693e+02
5.013049214810274989e+00,4.301940658056561801e+02
5.016117176386046594e+00,4.306085731442141196e+02
5.019185137961818199e+00,4.310230804827720590e+02
5.022253099537588916e+00,4.309285117010324484e+02
5.025321061113360521e+00,4.308222985953810280e+02
5.028389022689132126e+00,4.312598180501105389e+02
5.031456984264902843e+00,4.316973375048398793e+02
5.034524945840674448e+00,4.321348569595693903e+02
5.037592907416445165e+00,4.325723764142987875e+02
5.040660868992216770e+00,4.341335152398199853e+02
5.043728830567988375e+00,4.355869284013265315e+02
5.046796792143759092e+00,4.441567692192246000e+02
5.049864753719530697e+00,4.497454314570572933e+02
5.052932715295302302e+00,4.541357622617191510e+02
5.056000676871073019e+00,4.579402575783823863e+02
5.059068638446844624e+00,4.624255537360550079e+02
5.062136600022616229e+00,4.659138689724517235e+02
5.065204561598386945e+00,4.694168353362240964e+02
5.068272523174158550e+00,4.729198016999974925e+02
5.071340484749929267e+00,4.764227680637698654e+02
5.074408446325700872e+00,4.799257344275432615e+02
5.077476407901472477e+00,4.834287007913167145e+02
5.080544369477243194e+00,4.860126651101701896e+02
5.083612331053014799e+00,4.884347985463958253e+02
5.086680292628786404e+00,4.918679316025059052e+02
5.089748254204557121e+00,4.935736116942132981e+02
5.092816215780328726e+00,4.942308863199183975e+02
5.095884177356100331e+00,4.946558875900556700e+02
5.098952138931871048e+00,4.943739932117414924e+02
5.102020100507642653e+00,4.941448607275316931e+02
5.105088062083414258e+00,4.942799794793233445e+02
5.108156023659184974e+00,4.940872458036083685e+02
5.111223985234956579e+00,4.945629277086948150e+02
5.114291946810727296e+00,4.942792778228156862e+02
5.117359908386498901e+00,4.941017491927576089e+02
5.120427869962270506e+00,4.942596755653208902e+02
5.123495831538041223e+00,4.936628238461032083e+02
5.126563793113812828e+00,4.923105348344435583e+02
5.129631754689584433e+00,4.908534936981953365e+02
5.132699716265355150e+00,4.896325350209535827e+02
5.135767677841126755e+00,4.857435889578339356e+02
5.138835639416898360e+00,4.814572683085150970e+02
5.141903600992669077e+00,4.787944231170488933e+02
5.144971562568440682e+00,4.742130993816014097e+02
5.148039524144211398e+00,4.707312662676617379e+02
5.151107485719983003e+00,4.672494331537211565e+02
5.154175447295754608e+00,4.637676000397805183e+02
5.157243408871525325e+00,4.602857669258409032e+02
5.160311370447296930e+00,4.577252275556134578e+02
5.163379332023068535e+00,4.545446986892513337e+02
5.166447293598839252e+00,4.513682181969088560e+02
5.169515255174610857e+00,4.473727659486402217e+02
5.172583216750382462e+00,4.426793770981838634e+02
5.175651178326153179e+00,4.402780371553952250e+02
5.178719139901924784e+00,4.359221549237103659e+02
5.181787101477695501e+00,4.350631788287944346e+02
5.184855063053467106e+00,4.331430089524581035e+02
5.187923024629238711e+00,4.323020038191052095e+02
5.190990986205009428e+00,4.315595017515038876e+02
5.194058947780781033e+00,4.311483367040398207e+02
5.197126909356552638e+00,4.307371716565756969e+02
5.200194870932323354e+00,4.303260066091117437e+02
5.203262832508094959e+00,4.299148415616476200e+02
5.206330794083866564e+00,4.302524853445748931e+02
5.209398755659637281e+00,4.299076346653210976e+02
5.212466717235408886e+00,4.302073376028371854e+02
5.215534678811179603e+00,4.302147549782487772e+02
5.218602640386951208e+00,4.309540652043590399e+02
5.221670601962722813e+00,4.316933754304693025e+02
5.224738563538493530e+00,4.324326856565793378e+02
5.227806525114265135e+00,4.331719958826896004e+02
5.230874486690036740e+00,4.362272740769759594e+02
5.233942448265807457e+00,4.401569827589549391e+02
5.237010409841579062e+00,4.469646734430651804e+02
5.240078371417350667e+00,4.501322060104626530e+02
5.243146332993121383e+00,4.573531716233246698e+02
5.246214294568892988e+00,4.601281258611195426e+02
5.249282256144663705e+00,4.628208377651849332e+02
5.252350217720435310e+00,4.673905664699140061e+02
5.255418179296206915e+00,4.705898100271391513e+02
5.258486140871977632e+00,4.742840068681234698e+02
5.261554102447749237e+00,4.773056483473327489e+02
5.264622064023520842e+00,4.804083348054813882e+02
5.267690025599291559e+00,4.835970408860608813e+02
5.270757987175063164e+00,4.868342169920887841e+02
5.273825948750834769e+00,4.889529687788108845e+02
5.276893910326605486e+00,4.910841039138283577e+02
5.279961871902377091e+00,4.932293213813443913e+02
5.283029833478147808e+00,4.934464740463342878e+02
5.286097795053919413e+00,4.938422931545717347e+02
5.289165756629691018e+00,4.935230775421334783e+02
5.292233718205461734e+00,4.932038619296953357e+02
5.295301679781233339e+00,4.933675308433790860e+02
5.298369641357004944e+00,4.933012020260328541e+02
5.301437602932775661e+00,4.937198942435716162e+02
5.304505564508547266e+00,4.934214368675718561e+02
5.307573526084318871e+00,4.938065255752151756e+02
5.310641487660089588e+00,4.935611902010424501e+02
5.313709449235861193e+00,4.932764782178317091e+02
5.316777410811631910e+00,4.925810844139983828e+02
5.319845372387403515e+00,4.920007444367915923e+02
5.322913333963175120e+00,4.895409767120179367e+02
5.325981295538945837e+00,4.868859109927753366e+02
5.329049257114717442e+00,4.842308452735319975e+02
5.332117218690489047e+00,4.824004973308959165e+02
5.335185180266259763e+00,4.797474869734561480e+02
5.338253141842031368e+00,4.761037755879457336e+02
5.341321103417802973e+00,4.718366207611509822e+02
5.344389064993573690e+00,4.673133384155147496e+02
5.347457026569345295e+00,4.644147843162206755e+02
5.350524988145116012e+00,4.611868987460134122e+02
